ISSUE;TYPE;STORY TITLE;STORYLINE;EVENT;COVER DATE;RELEASE DATE;WRITER;PENCILER;MAIN CHARACTERS;ANTAGONISTS;SUPPORTING CHARACTERS
Avengers: The Children's Crusade Vol 1 4;Limited;The Children's Crusade - Part IV;;;2011-03;2011-01-05;Allan Heinberg;Jim Cheung;Young Avengers | Wiccan (Billy Kaplan) (Main story and flashback) | Hawkeye (Kate Bishop) | Hulkling (Teddy Altman) (Main story and flashback) | Patriot (Eli Bradley) (Main story and flashback) | Stature (Cassie Lang) | Speed (Tommy Shepherd) (Main story and flashback) | Vision (Jonas) (Main story and flashback);Doctor Doom (Victor von Doom) (Main story and flashback) | Servo-Guards;Wanda Maximoff (Main story and flashback) | Magneto (Erik Magnus Lehnsherr) | Quicksilver (Pietro Maximoff) | Iron Lad (Nathaniel Richards) (Main story and flashback) | Avengers | Captain America (Steve Rogers) | Iron Man (Tony Stark) | New Avengers | Luke Cage | Ms. Marvel (Carol Danvers) | Spider-Man (Peter Parker) | Wolverine (Logan) | Wonder Man (Simon Williams)
I Am an Avenger Vol 1 5;Limited;A Little Help;;;2011-03;2011-01-12;Tim Ursiny;Nick Dragotta;Captain America (James Barnes);Hydra;"Zachary William ""Zach"" McKenzie (First appearance)"
New Avengers Vol 2 8;Secondary;Date Night!;;;2011-03;2011-01-26;Brian Michael Bendis;Daniel Acuna;New Avengers | Luke Cage | Jessica Jones | Ms. Marvel (Carol Danvers) | Iron Fist (Danny Rand) | Thing (Ben Grimm) | Dr. Strange (Stephen Strange) | Spider-Man (Peter Parker) | Wolverine (Logan) | Mockingbird (Bobbi Morse) | Victoria Hand;Doombot;Danielle Cage
Secret Avengers Vol 1 9;Secondary;Eyes of the Dragon, Part 4 of 5;;;2011-03;2011-01-26;Ed Brubaker;Mike Deodato Jr.Will Conrad;Secret Avengers | War Machine (Jim Rhodes) | Commander Steve Rogers (Main story and as Captain America in recap) | Black Widow (Natasha Romanoff) | Beast (Hank McCoy) | Sharon Carter | Moon Knight (Marc Spector) | Valkyrie (Brunnhilde);Shadow Council | John Steele (Main story and recap) | Max Fury | Numerous other unnamed agents | Zheng Zu;Shang-Chi | Prince of Orphans (John Aman)
Avengers Vol 4 10;Main Series;Absolute Power;;;2011-04;2011-02-23;Brian Michael Bendis;John Romita Jr.;Avengers | Thor | Wolverine (Logan) | Maria Hill | Spider-Woman (Jessica Drew) | Hawkeye (Clint Barton) | Iron Man (Tony Stark) | Spider-Man (Peter Parker) | Protector (Noh-Varr);Sea monster (First and only known appearance, dies) | The Hood (Parker Robbins);Illuminati | Namor | Medusa (Medusalith Amaquelin) | Charles Xavier | Mister Fantastic (Reed Richards) | Red Hulk (Thunderbolt Ross) | Lockjaw | Secret Avengers | Beast (Hank McCoy) | Moon Knight (Marc Spector) | War Machine (James Rhodes) | Ant-Man (Eric O'Grady) | Agent 13 (Sharon Carter) | Commander Steve Rogers | Valkyrie (Brunnhilde) | New Avengers | Ms. Marvel (Carol Danvers) | Iron Fist (Danny Rand) | Jessica Jones | Luke Cage | The Thing (Ben Grimm) | Mockingbird (Bobbi Morse) | Doctor Strange (Stephen Strange)
New Avengers Vol 2 9;Secondary;Fury from the Past!;;;2011-04;2011-02-09;Brian Michael Bendis;Mike Deodato Jr.Howard Chaykin;New Avengers | Luke Cage | Jessica Jones | Ms. Marvel (Carol Danvers) | Iron Fist (Danny Rand) | Thing (Ben Grimm) | Dr. Strange (Stephen Strange) | Spider-Man (Peter Parker) | Wolverine (Logan) | Mockingbird (Bobbi Morse);Superia (Deidre Wentworth) | Superia's forces | unnamed ex-Nazis (Only in flashback) (Death);Howling Commandos (Only in flashback) | Nick Fury (Only in flashback) | Dum-Dum Dugan (Only in flashback) | Gabriel Jones (Only in flashback)
Secret Avengers Vol 1 10;Secondary;Eyes of the Dragon, Part 5 of 5;;;2011-04;2011-02-23;Ed Brubaker;Mike Deodato Jr.Will Conrad;Secret Avengers | Moon Knight (Marc Spector) | Black Widow (Natasha Romanoff) | Commander Steve Rogers | Ant-Man (Eric O'Grady) | War Machine (Jim Rhodes) | Valkyrie (Brunnhilde) | Sharon Carter;Shadow Council | John Steele | Director Aloysius Thorndrake | Max Fury | Numerous other unnamed agents | 🢐 Celestial Order of the Hai-Dai 🢒 | Zheng Zu (Death) | Numerous unnamed ninja;Shang-Chi | Prince of Orphans (John Aman)
Avengers Vol 4 11;Main Series;Thunderstruck;;;2011-05;2011-03-30;Brian Michael Bendis;John Romita Jr.;Avengers | Thor 🢒 | Iron Man (Tony Stark) | Spider-Man (Peter Parker) | Protector (Noh-Varr) | Hawkeye (Clint Barton) | Wolverine (Logan) | Spider-Woman (Jessica Drew) | Maria Hill;The Hood (Parker Robbins);Watcher (Uatu) | Red Hulk (Thaddeus Ross) | Illuminati | Namor | Mr. Fantastic (Reed Richards) | Charles Xavier | Medusa | Dr. Strange (Stephen Strange) (Impersonates Thanos) | Secret Avengers | Commander Steve Rogers | Black Widow (Natasha Romanoff) | Valkyrie (Brunnhilde) | War Machine (James Rhodes) | Beast (Hank McCoy) | Moon Knight (Marc Spector) | Agent 13 (Sharon Carter) | New Avengers | Dr. Strange (Stephen Strange) | Luke Cage | Jessica Jones | Thing (Ben Grimm) | Mockingbird (Bobbi Morse) | Ms. Marvel (Carol Danvers)
New Avengers Vol 2 10;Secondary;Meet the New Team?!;;;2011-05;2011-03-09;Brian Michael Bendis;Mike Deodato | Howard Chaykin;New Avengers | Dr. Strange (Stephen Strange) | Thing (Ben Grimm) | Wolverine (Logan) | Ms. Marvel (Carol Danvers) | Spider-Man (Peter Parker) | Mockingbird (Bobbi Morse) | Jessica Jones | Luke Cage | Iron Fist (Danny Rand);Superia (Deidre Wentworth) | Ex-HAMMER agents;"Avengers (First appearance) | Timothy ""Dum-Dum"" Dugan (Joins group) | Nick Fury (Joins group) | Victor Creed (Joins group) | Dominic Fortune (Duvid Fortunov) (Joins group) | Namora (Aquaria Neptunia) (Joins group) | Kraven (Sergei Kravinoff) (Joins group) | Silver Sable (Ernst Sablinova) (Joins group) | Ulysses Bloodstone (Joins group)"
Secret Avengers Vol 1 11;Secondary;The Trouble With John Steele - Part 1 of 2;;;2011-05;2011-03-30;Ed Brubaker;Will Conrad;Secret Avengers | Commander Steve Rogers (Main story and as Captain America in flashback via experimental memory recall system) | Beast (Hank McCoy);Shadow Council (Only in flashback via experimental memory recall system) | John Steele (Main story and flashback via experimental memory recall system) | Unnamed members (Only in flashback via experimental memory recall system) | Nazi Germany (Only in flashback via experimental memory recall system) | Unnamed mutated villager (First and only known appearance, dies) (Only in flashback via experimental memory recall system);Gary (scientist) (First appearance) | Unnamed scientist (First appearance)
Avengers Vol 4 12;Main Series;Who Will Wield the Gauntlet?;;;2011-06;2011-04-20;Brian Michael Bendis;John Romita Jr.;Avengers | Iron Man (Tony Stark) | Thor | Red Hulk (Thad Ross) (Joins group) | Protector (Noh-Varr) | Maria Hill | Hawkeye (Clint Barton) | Spider-Man (Peter Parker) | Wolverine (Logan) | Spider-Woman (Jessica Drew);Hood (Parker Robbins);New Avengers | Dr. Strange (Stephen Strange) (Impersonates Thanos) | Thing (Ben Grimm) | Ms. Marvel (Carol Danvers) | Luke Cage | Iron Fist (Danny Rand) | Mockingbird (Bobbi Morse) | Jessica Jones | Illuminati | Namor | Mr. Fantastic (Reed Richards) | Charles Xavier | Medusa (Leaves group) | 🢐 Commander Steve Rogers 🢒 (Joins group) | Secret Avengers | Commander Steve Rogers | Agent 13 (Sharon Carter) | Moon Knight (Marc Spector) | Black Widow (Natasha Romanoff) | War Machine (James Rhodes) | Beast (Hank McCoy)
Avengers Vol 4 12.1;Secondary;It Came from Outer Space (Knight)!;;Age of Ultron;2011-06;2011-04-27;Brian Michael Bendis;Bryan Hitch;Avengers (First appearance) | Spider-Woman (Jessica Drew) (First and only known appearance) | Protector (Noh-Varr) (First and only known appearance) | Spider-Man (Peter Parker) (First and only known appearance) | Hawkeye (Clint Barton) (First appearance) | Thor (First and only known appearance) | Captain America (James Barnes) (First and only known appearance) | Iron Man (Tony Stark) (First appearance) | Maria Hill (First and only known appearance) | Wolverine (Logan) (First appearance) | New Avengers (First and only known appearance) | Thing (Ben Grimm) (First appearance) | Dr. Strange (Stephen Strange) (First appearance) | Iron Fist (Danny Rand) (First appearance) | Luke Cage (First appearance) | Jessica Jones (First and only known appearance) | Ms. Marvel (Carol Danvers) (First appearance) | Mockingbird (Bobbi Morse) (First and only known appearance) | Victoria Hand (First and only known appearance) | Secret Avengers (First and only known appearance) | Commander Steve Rogers (First appearance) | Valkyrie (Brunnhilde) (First appearance) | Beast (Hank McCoy) (First appearance) | Moon Knight (Marc Spector) (First appearance) | Ant-Man (Eric O'Grady) (First and only known appearance) | War Machine (James Rhodes) (First and only known appearance) | S.W.O.R.D. (First and only known appearance) | Abigail Brand (First and only known appearance);Ultron (First appearance) | Intelligencia (First and only known appearance) | Wizard (Bentley Wittman) (First and only known appearance) | Mad Thinker (Julius) (First and only known appearance) | Awesome Android (First and only known appearance) | M.O.D.O.K. Superior (First and only known appearance) | Klaw (Ulysses Klaw) (First and only known appearance) | Red Ghost (Ivan Kragoff) (First and only known appearance) | Super-Apes (First and only known appearance) | Peotor (First and only known appearance) | Igor (First and only known appearance) | Grigori (First and only known appearance);
Avengers: The Children's Crusade Vol 1 5;Limited;The Children's Crusade - Part V;;;2011-06;2011-04-06;Allan Heinberg;Jim Cheung;Young Avengers | Wiccan (Billy Kaplan) | Patriot (Eli Bradley) | Hawkeye (Kate Bishop) | Hulkling (Teddy Altman) | Stature (Cassie Lang) | Vision (Jonas) | Speed (Tommy Shepherd) | Iron Lad (Nathaniel Richards) (Rejoins Team) | Scarlet Witch (Wanda Maximoff) (Repowered);Doctor Doom (Victor von Doom) | Servo-Guards;Avengers | 🢐 Captain America (Steve Rogers) 🢒 | Iron Man (Tony Stark) | New Avengers | Spider-Man (Peter Parker) | Ms. Marvel (Carol Danvers) | Wolverine (Logan) | Wonder Man (Simon Williams) | Magneto (Erik Magnus Lehnsherr) | Quicksilver (Pietro Maximoff) | Ant-Man (Scott Lang)
New Avengers Vol 2 11;Secondary;The Race To Save Mockingbird;;;2011-06;2011-04-13;Brian Michael Bendis;Mike Deodato | Howard Chaykin;New Avengers | Thing (Ben Grimm) | Spider-Man (Peter Parker) | Mockingbird (Bobbi Morse) | Dr. Strange (Stephen Strange) | Wolverine (Logan) | Jessica Jones | Luke Cage | Ms. Marvel (Carol Danvers) | Iron Fist (Danny Rand) | Victoria Hand;H.A.M.M.E.R. agents | Red Skull impostor (First appearance) | Red Skull's troops (First appearance) | Charlie (First and only known appearance, dies) | Red Skull's Captain America impostor (First appearance);1959 Avengers (Only in flashback) | Nick Fury (Only in flashback) | Victor Creed (Only in flashback) | Kraven (Sergei Kravinoff) (Only in flashback) | Silver Sable (Ernst Sablinova) (Only in flashback) | Ulysses Bloodstone (Only in flashback) | Namora (Aquaria Neptunia) (Only in flashback) | Dominic Fortune (Duvid Fortunov) (Only in flashback) | Hawkeye (Clint Barton) | Commander Steve Rogers
Secret Avengers Vol 1 12;Secondary;The Trouble with John Steele - Part 2 of 2;;;2011-06;2011-04-27;Ed Brubaker;Will Conrad | Mike Deodato Jr.;Secret Avengers | Commander Steve Rogers (Main story and as Captain America in flashback via experimental memory recall system) | Beast (Hank McCoy);Shadow Council (Only in flashback via experimental memory recall system) | John Steele (Main story and flashback via experimental memory recall system) | Aloysius Thorndrake (Only in flashback via experimental memory recall system) | Unnamed members (Only in flashback via experimental memory recall system) | Wyrm monster (First and only known appearance, dies) (Only in flashback via experimental memory recall system) | Nazi Germany (Only in flashback via experimental memory recall system) | The Abyss (Only in flashback via experimental memory recall system);Unnamed scientist | Gary (scientist) | Prince of Orphans (John Aman) (Main story and flashback via experimental memory recall system)
Secret Avengers Vol 1 12.1;Secondary;;;;2011-06;2011-05-01;Nick Spencer;Scot Eaton;Secret Avengers | Commander Steve Rogers (Flashback as The Captain) | Agent 13 (Sharon Carter) | Black Widow (Natasha Romanoff) | Valkyrie (Brunnhilde) | Beast (Hank McCoy) | Moon Knight (Marc Spector) | Ant-Man (Eric O'Grady) | War Machine (James Rhodes);The Captain (First appearance) | A.I.M. (Main story and flashback) | Inner Demons | Mister Negative (Martin Li) | Hydra (Cameo) | Hand (Cameo);Benjamin Abrams | Franklin (First and only known appearance, dies)
Avengers Vol 4 13;Main Series;Fear Itself, part 1: The Gods of Fear;;Fear Itself;2011-07;2011-05-18;Brian Michael Bendis;Chris Bachalo;Avengers (Main story and flashback) | Thor (Main story and flashback) | Hawkeye (Clint Barton) (Main story and flashback) | Iron Man (Tony Stark) (Main story and flashback) | Wolverine (Logan) (Main story and flashback) | Spider-Man (Peter Parker) (Main story and flashback) | Protector (Noh-Varr) (Main story and flashback) | Spider-Woman (Jessica Drew) (Main story and flashback) | Red Hulk (Thad Ross) (Main story and flashback);;Edwin Jarvis (Main story and flashback) | New Avengers (Main story and flashback) | Ms. Marvel (Carol Danvers) (Main story and flashback) | Luke Cage (Main story and flashback) | Jessica Jones (Main story and flashback) | Thing (Ben Grimm) (Only in flashback) | Iron Fist (Danny Rand) (Only in flashback) | Mockingbird (Bobbi Morse) (Main story and flashback) | Victoria Hand (Only in flashback) | Secret Avengers | Beast (Hank McCoy) | Commander Steve Rogers/Captain America (Main story and flashback) | Agent 13 (Sharon Carter) (Only in flashback) | Annie (LMD) (Only in flashback) | Danielle Cage | Asgardians (Only in flashback) | Warriors Three (Only in flashback) | Fandral (Only in flashback) | Volstagg (Only in flashback) | Hogun (Only in flashback)
New Avengers Vol 2 12;Secondary;Captain America: Nazi?!;;;2011-07;2011-05-11;Brian Michael Bendis;Howard Chaykin | Mike Deodato;New Avengers | Thing (Ben Grimm) | Spider-Man (Peter Parker) | Ms. Marvel (Carol Danvers) | Jessica Jones | Luke Cage | Iron Fist (Danny Rand) | Dr. Strange (Stephen Strange) | Wolverine (Logan) | Victoria Hand;Red Skull's Captain America duplicate (Death) | Red Skull impostor (Death) | Red Skull's troops | H.A.M.M.E.R. | Superia (Deidre Wentworth) | unnamed agent;Avengers | Hawkeye (Clint Barton) | Spider-Woman (Jessica Drew) | Avengers (1950s) (Only in flashback) | Nick Fury (Only in flashback) | Namora (Only in flashback) | Sabretooth (Victor Creed) (Only in flashback) | Kraven (Sergei Kravinoff) (Only in flashback) | Ulysses Bloodstone (Only in flashback) | Dominic Fortune (Only in flashback) | Silver Sable (Ernst Sablinova) (Only in flashback)
Secret Avengers Vol 1 13;Secondary;;;Fear Itself;2011-07;2011-05-25;Nick Spencer;Scot Eaton;Secret Avengers | Beast (Hank McCoy) | Ant-Man (Eric O'Grady) | War Machine (James Rhodes) | Agent 13 (Sharon Carter) | Prince of Orphans (John Aman) (Mentioned);Thule Society;"Leonard ""Lenny"" Gary (First and only known appearance, dies)"
Avengers Vol 4 14;Main Series;Fear Itself, part 2: Red Hulk Smassssh !;;Fear Itself;2011-08;2011-06-15;Brian Michael Bendis;John Romita Jr.;Avengers | Spider-Woman (Jessica Drew) | Hawkeye (Clint Barton) | Spider-Man (Peter Parker) | Wolverine (Logan) | Iron Man (Tony Stark) | Protector (Noh-Varr) | Red Hulk (Thad Ross);Thule Society | Skadi (Sinthea Shmidt) | Angrir, Breaker of Souls (Possesses Ben Grimm) | The Thing (Ben Grimm) (Possessed by Angrir, Breaker of Souls);Ms. Marvel (Carol Danvers) | Commander Steve Rogers/Captain America (Main story and flashback) | Wasp (Janet Van Dyne) (Only in flashback) | Quicksilver (Pietro Maximoff) | Black Panther (T'Challa) | Edwin Jarvis | Giant-Man (Hank Pym) | Beast (Hank McCoy)
Avengers: The Children's Crusade Vol 1 6;Limited;The Children's Crusade - Part VI;;;2011-08;2011-06-29;Allan Heinberg;Jim Cheung;Young Avengers | Wiccan (Billy Kaplan) | Speed (Tommy Shepherd) | Hawkeye (Kate Bishop) | Iron Lad (Nathaniel Richards) | Hulkling (Teddy Altman) | Stature (Cassie Lang) | Patriot (Eli Bradley) | Vision (Jonas) | Scarlet Witch (Wanda Maximoff);Ultron drones (Conjured by Wanda) | Kree (Conjured by Wanda) | Doctor Doom (Victor von Doom) (Mentioned);Ant-Man (Scott Lang) | Beast (Hank McCoy) | Avengers | Hawkeye (Clint Barton) | Captain America (Steve Rogers) | Iron Man (Tony Stark) | New Avengers | Jessica Jones | Wolverine (Logan) | Magneto (Erik Magnus Lehnsherr) | Quicksilver (Pietro Maximoff) | Wonder Man (Simon Williams) | X-Factor Investigations | Multiple Man (Jamie Madrox) | Strong Guy (Guido Carosella) | Shatterstar | Rictor (Julio Richter) (Repowered)
New Avengers Vol 2 13;Secondary;Bye, Bye, Birdie...;;;2011-08;2011-06-08;Brian Michael Bendis;Mike Deodato | Howard Chaykin;New Avengers | Mockingbird (Bobbi Morse) (Main story and flashback) | Wolverine (Logan) | Jessica Jones | Luke Cage | Iron Fist (Danny Rand) | Dr. Strange (Stephen Strange) | Spider-Man (Peter Parker) | Ms. Marvel (Carol Danvers) (Main story and flashback) | Thing (Ben Grimm) | Victoria Hand (Voice Only);H.A.M.M.E.R. (Main story and flashback) | Superia (Deidre Wentworth) (Main story and flashback) | Unnamed agents;Avengers | Hawkeye (Clint Barton) | Spider-Woman (Jessica Drew) | Dominc Fortune (Only in flashback) | Nick Fury (Main story and flashback)
Secret Avengers Vol 1 14;Secondary;;;Fear Itself;2011-08;2011-06-22;Nick Spencer;Scot Eaton;Valkyrie (Brunhilde) (Main story and flashback);Thule Society;United States Army | Hayes (First and only known appearance, dies) | Emmie Stevens (First and only known appearance) | Emmett (First and only known appearance) | unnamed captain | Asgardians (Only in flashback) | Odin (Only in flashback) | Wrlstead Arms warriors (Only in flashback) | Sigmund (Only in flashback) (Death) | Inner Realm Knights (Only in flashback)
Avengers Vol 4 15;Main Series;Fear Itself, part 3: Rumble in the Jungle !;;Fear Itself;2011-09;2011-07-20;Brian Michael Bendis;Chris Bachalo;Avengers | Spider-Woman (Jessica Drew) (Main story and flashback) | Hawkeye (Clint Barton) (Main story and flashback) | Spider-Man (Peter Parker) | Iron Man (Tony Stark) | Protector (Noh-Varr) (Main story and flashback) | Wolverine (Logan);Nul, Breaker of Worlds (Only in flashback) (Possesses Hulk (Bruce Banner)) | Hulk (Bruce Banner) (Possessed by Nul, Breaker of Worlds) (Only in flashback);New Avengers | Ms. Marvel (Carol Danvers) (Main story and flashback) | Luke Cage | Jessica Jones | Secret Avengers | Commander Steve Rogers | Danielle Cage
New Avengers Vol 2 14;Secondary;"""Fear Itself, Part 1!""";;Fear Itself;2011-09;2011-07-13;Brian Michael Bendis;Mike Deodato;New Avengers | Mockingbird (Bobbi Morse) | Spider-Man (Peter Parker) | Iron Fist (Danny Rand) | Thing (Ben Grimm) | Wolverine (Logan) | Ms. Marvel (Carol Danvers) | Luke Cage | Jessica Jones | Victoria Hand;Thule Society;Danielle Cage
Secret Avengers Vol 1 15;Secondary;;;Fear Itself;2011-09;2011-07-27;Nick Spencer;Scot Eaton;Black Widow (Natasha Romanoff) (Main story and flashback);Thule Society (Only in flashback) | Skadi (Sinthea Shmidt) (Only in flashback);The Unexpected Truth (First appearance) | Lori | Josh | Will | Dana (Main story and flashback) | Captain America / Bucky (James Barnes) (Only in flashback)
Avengers Vol 4 16;Main Series;Fear Itself, part 4: Master man Mayhem !;;Fear Itself;2011-10;2011-08-17;Brian Michael Bendis;John Romita Jr.;Avengers | Hawkeye (Clint Barton) | Iron Man (Tony Stark) | Spider-Man (Peter Parker) | Spider-Woman (Jessica Drew) | Maria Hill (Main story and flashback);Master Man (Max Lohmer) (Only in flashback) | Exiles (Only in flashback) | Baldini (Only in flashback) | Cadavus (Only in flashback) | General Ching (Death) (Only in flashback) | Gruning (Death) (Only in flashback) | Iron-Hand Hauptmann (Death) | Krushki (Only in flashback);Secret Avengers (Only in flashback) | Commander Steve Rogers (Main story and flashback) | Agent 13 (Sharon Carter) (Only in flashback) | New Avengers | Luke Cage | Iron Fist (Danny Rand) | Ms. Marvel (Carol Danvers) | Victoria Hand (Only in flashback) | Quake (Daisy Johnson)
New Avengers Vol 2 15;Secondary;;;Fear Itself;2011-10;2011-08-10;Brian Michael Bendis;Mike Deodato;New Avengers | Iron Fist (Danny Rand) | Wolverine (Logan) | Doctor Strange (Stephen Strange) | Ms. Marvel (Carol Danvers) | Spider-Man (Peter Parker) | Luke Cage | Jessica Jones | Mockingbird (Bobbi Morse);Thule Society;Squirrel Girl (Doreen Green) | Danielle Cage | Wong
Secret Avengers Vol 1 16;Secondary;Subland Empire;;;2011-10;2011-08-31;Warren Ellis;Jamie McKelvie;Secret Avengers | Beast (Hank McCoy) | Commander Steve Rogers | Black Widow (Natasha Romanoff) | Moon Knight (Marc Spector);Shadow Council;
Avengers Vol 4 17;Main Series;Fear Itself, part 5: Love is a Battlefield;;Fear Itself;2011-11;2011-09-21;Brian Michael Bendis;John Romita Jr.;Avengers | Hawkeye (Clint Barton) | Spider-Woman (Jessica Drew) | Protector (Noh-Varr);;New Avengers | Ms. Marvel (Carol Danvers) | Iron Fist (Danny Rand) | Luke Cage | Jessica Jones | Mockingbird (Bobbi Morse) | Daredevil (Matt Murdock) | Spider-Man (Peter Parker) | Wolverine (Logan) | Secret Avengers | Captain America (Steve Rogers)
Avengers: The Children's Crusade Vol 1 7;Limited;The Children's Crusade - Part VII;;;2011-11;2011-09-21;Allan Heinberg;Jim Cheung;Young Avengers | Wiccan (Billy Kaplan) | Hulkling (Teddy Altman) | Patriot (Eli Bradley) | Stature (Cassie Lang) | Hawkeye (Kate Bishop) | Iron Lad (Nathaniel Richards) | Speed (Tommy Shepherd) | Vision (Jonas);Doctor Doom (Victor von Doom) (Main story and flashback);Scarlet Witch (Wanda Maximoff) (Main story and flashback) | Ant-Man (Scott Lang) | X-Factor Investigations | Rictor (Julio Richter) | Strong Guy (Guido Carosella) | Multiple Man (Jamie Madrox) | Shatterstar | Avengers | Hawkeye (Clint Barton) | Captain America (Steve Rogers) | Iron Man (Tony Stark) | New Avengers | Ms. Marvel (Carol Danvers) | Luke Cage | Wolverine (Logan) | Spider-Man (Peter Parker) | Jessica Jones | Beast (Dr. Hank McCoy) | Wonder Man (Simon Williams) | Quicksilver (Pietro Maximoff) | X-Men | Cyclops (Scott Summers) | Emma Frost | Iceman (Bobby Drake) | Storm (Ororo Munroe) | Gambit (Remy LeBeau) | Rogue (Anna Marie) | Colossus (Piotr Rasputin) | Magneto (Erik Magnus Lehnsherr)
